Neighborhood,Description,Price,Total Area,Covered Area,Total Rooms,Bathrooms
Retiro,"Departamento duplex en venta en Marcelo T De Alvear 700, Retiro, Capital Federal",84000.0,40.0,35.0,2.0,1.0
Retiro,"Departamento en venta en Paraguay 700, Retiro, Capital Federal",69900.0,49.5,42.0,2.0,1.0
Retiro,"Departamento en venta en Suipacha 1000, Retiro, Capital Federal",240000.0,124.0,100.0,4.0,3.0
Retiro,"Departamento piso en venta en Arroyo 800, Retiro, Capital Federal",500000.0,234.0,228.0,6.0,2.0
Retiro,"Departamento en venta en Arroyo 800, Retiro, Capital Federal",368000.0,135.22,126.04,4.0,2.0
Retiro,"Oficina en venta en Libertad 800, Retiro, Capital Federal",90000.0,75.0,75.0,,2.0
Retiro,"Departamento en venta en Suipacha 1000, Retiro, Capital Federal",260000.0,133.0,127.0,5.0,3.0
Retiro,"Local en venta en Maipú 900, Retiro, Capital Federal",99000.0,27.0,27.0,,
Retiro,"Departamento en venta en Arenales 900, Retiro, Capital Federal",245000.0,135.49,135.49,4.0,2.0
Retiro,"Departamento en venta en Arenales 900, Retiro, Capital Federal",245000.0,135.49,135.49,4.0,2.0
Retiro,"Departamento en venta en Esmeralda 800, Retiro, Capital Federal",169000.0,104.0,104.0,3.0,1.0
Retiro,"Departamento en venta en Carlos Pellegrini 1300, Retiro, Capital Federal",200000.0,90.96,80.23,4.0,2.0
Retiro,"Oficina en venta en Avenida Córdoba 500, Retiro, Capital Federal",,839.47,839.47,,2.0
Retiro,"Departamento monoambiente en venta en Esmeralda 1300, Retiro, Capital Federal",58000.0,31.0,31.0,1.0,1.0
Retiro,"Departamento monoambiente en venta en Esmeralda 900, Retiro, Capital Federal",140000.0,32.0,30.0,1.0,1.0
Retiro,"Departamento en venta en Esmeralda 900, Retiro, Capital Federal",220000.0,50.0,47.0,2.0,1.0
Retiro,"Departamento duplex en venta en Florida 800, Plaza San Martín, Retiro, Capital Federal",115000.0,55.33,52.2,2.0,1.0
Retiro,"Oficina en venta en Florida 838 Caba 800, Retiro, Capital Federal",79000.0,36.13,36.13,,1.0
Retiro,"Local en venta en Avenida Del Libertador 100, Retiro, Capital Federal",325000.0,259.0,259.0,,2.0
Retiro,"Departamento en venta en Carlos Pellegrini 1000, Retiro, Capital Federal",135000.0,68.0,68.0,2.0,1.0
Retiro,"Departamento en venta en Juncal 1100, Retiro, Capital Federal",470000.0,181.0,181.0,7.0,3.0
Retiro,"Departamento triplex en venta en Esmeralda 1000, Retiro, Capital Federal",658000.0,444.0,390.0,5.0,3.0
Retiro,"Departamento monoambiente en venta en Talcahuano 1000, Retiro, Capital Federal",49900.0,29.28,29.28,1.0,1.0
Retiro,"Departamento en venta en Talcahuano 1000, Retiro, Capital Federal",169000.0,89.2,79.78,3.0,2.0
Retiro,"Departamento monoambiente en venta en Juncal 800, Retiro, Capital Federal",66000.0,30.52,30.37,1.0,1.0
Retiro,"Departamento en venta en Paraguay 800, Retiro, Capital Federal",50000.0,33.23,33.23,2.0,1.0
Retiro,"Departamento en venta en Arenales 900, Retiro, Capital Federal",205000.0,100.95,95.15,3.0,2.0
Retiro,"Oficina en venta en Avenida Eduardo Madero 1000, Retiro, Capital Federal",1100000.0,572.0,572.0,,8.0
Retiro,"Oficina en venta en Avenida Leandro N. Alem 1000, Retiro, Capital Federal",3200000.0,1000.0,1000.0,,8.0
Retiro,"Cochera en venta en Suipacha 800, Retiro, Capital Federal",9500.0,11.0,11.0,,
Retiro,"Departamento en venta en Maipú 800, Retiro, Capital Federal",185000.0,101.0,98.0,3.0,1.0
Retiro,"Departamento en venta en Avenida Del Libertador 100, Retiro, Capital Federal",129000.0,98.0,98.0,3.0,2.0
Retiro,"Departamento en venta en Talcahuano 800, Retiro, Capital Federal",240000.0,174.7,163.7,7.0,3.0
Retiro,"Departamento loft en venta en Juncal 1300, Retiro, Capital Federal",145000.0,55.41,55.41,1.0,1.0
Retiro,"Departamento en venta en Suipacha 1300, Retiro, Capital Federal",90000.0,34.84,34.0,1.0,1.0
Retiro,"Departamento monoambiente en venta en Avenida Córdoba 800, Retiro, Capital Federal",74900.0,32.83,32.83,1.0,1.0
Retiro,"Local en venta en Maipu 1300, Plaza San Martín, Retiro, Capital Federal",450000.0,130.0,130.0,,3.0
Retiro,"Departamento monoambiente en venta en Marcelo Torcuato De Alvear 600, Retiro, Capital Federal",110000.0,95.0,52.0,1.0,1.0
Retiro,"Departamento piso en venta en Avenida Córdoba 1300, Retiro, Capital Federal",190000.0,112.0,107.0,3.0,1.0
Retiro,"Departamento en venta en Suipacha 1000, Retiro, Capital Federal",49800.0,29.0,29.0,2.0,1.0
Retiro,"Departamento en venta en Talcahuano 1100, Retiro, Capital Federal",160000.0,101.15,91.57,3.0,2.0
Retiro,"Departamento en venta en Avenida Presidente Quintana 0, Retiro, Capital Federal",399000.0,187.0,157.0,5.0,2.0
Retiro,"Departamento en venta en Av. Del Libertador 100, Retiro, Capital Federal",180000.0,98.0,98.0,3.0,1.0
Retiro,"Departamento en venta en Carlos Pellegrini 1200, Retiro, Capital Federal",495000.0,180.0,180.0,6.0,3.0
Retiro,"Departamento en venta en Libertad 900, Retiro, Capital Federal",144900.0,93.0,93.0,4.0,3.0
Retiro,"Departamento en venta en Esmeralda 900, Retiro, Capital Federal",249000.0,64.69,58.0,2.0,1.0
Retiro,"Departamento en venta en Esmeralda 1200, Retiro, Capital Federal",229000.0,131.0,119.0,4.0,2.0
Retiro,"Oficina en venta en 25 De Mayo 500, Retiro, Capital Federal",299900.0,300.0,300.0,,3.0
Retiro,"Departamento en venta en Paraguay 1200, Retiro, Capital Federal",259000.0,167.78,156.72,5.0,2.0
Retiro,"Local en venta en Esmeralda 1000, Plaza San Martín, Retiro, Capital Federal",130000.0,300.0,300.0,,1.0
Retiro,"Local en venta en Uruguay 1000, Retiro, Capital Federal",300000.0,61.0,61.0,,1.0
Retiro,"Oficina en venta en Paraguay 800, Retiro, Capital Federal",189999.0,122.0,118.0,4.0,2.0
Retiro,"Departamento piso en venta en Paraguay 800, Retiro, Capital Federal",189999.0,122.0,118.0,4.0,2.0
Retiro,"Departamento en venta en Libertad 1600, Retiro, Capital Federal",169000.0,75.0,75.0,3.0,1.0
Retiro,"Departamento en venta en Av. Callao 1100, Retiro, Capital Federal",52500.0,26.0,26.0,1.0,1.0
Retiro,"Departamento monoambiente en venta en Paraguay 800, Retiro, Capital Federal",154000.0,105.0,95.0,1.0,1.0
Retiro,"Departamento en venta en Paraguay 900, Retiro, Capital Federal",65000.0,50.73,47.68,3.0,1.0
Retiro,"Departamento en venta en Avenida Santa Fe 1100, Retiro, Capital Federal",118000.0,67.0,47.0,2.0,1.0
Retiro,"Departamento loft en venta en Esmeralda 900, Plaza San Martín, Retiro, Capital Federal",130000.0,149.43,69.43,1.0,1.0
Retiro,"Departamento en venta en Paraguay 1200, Retiro, Capital Federal",220000.0,104.67,96.0,4.0,3.0
Retiro,"Departamento semipiso en venta en Esmeralda 900, Retiro, Capital Federal",258000.0,188.0,119.0,4.0,2.0
Retiro,"Departamento en venta en Suipacha 800, Plaza San Martín, Retiro, Capital Federal",65000.0,54.14,51.5,2.0,1.0
Retiro,"Oficina en venta en Cerrito 1000, Retiro, Capital Federal",290000.0,146.0,130.0,,2.0
Retiro,"Departamento en venta en Arenales 1100, Retiro, Capital Federal",195000.0,69.42,69.42,3.0,1.0
Retiro,"Departamento en venta en Avenida Córdoba 400, Retiro, Capital Federal",125000.0,66.0,66.0,3.0,1.0
Retiro,"Departamento en venta en Arroyo 800, Retiro, Capital Federal",525000.0,142.59,129.0,3.0,2.0
Retiro,"Departamento piso en venta en Marcelo Torcuato De Alvear 1200, Retiro, Capital Federal",329000.0,157.0,145.0,6.0,3.0
Retiro,"Oficina en venta en Av Santa Fe 800, Retiro, Capital Federal",100000.0,56.0,48.0,,1.0
Retiro,"Departamento monoambiente en venta en Arenales 1100, Retiro, Capital Federal",60000.0,49.0,37.0,1.0,1.0
Retiro,"Departamento piso en venta en Sargento Cabral 800, Plaza San Martín, Retiro, Capital Federal",460000.0,220.0,211.0,6.0,3.0
Retiro,"Departamento duplex en venta en Libertad 1000, Retiro, Capital Federal",270000.0,135.0,127.0,4.0,2.0
Retiro,"Cochera en venta en Esmeralda 1200, Plaza San Martín, Retiro, Capital Federal",13000.0,,,,
Retiro,"Departamento monoambiente en venta en Juncal 800, Retiro, Capital Federal",64000.0,30.71,30.71,1.0,1.0
Retiro,"Departamento semipiso en venta en Avenida Alvear 1400, Retiro, Capital Federal",1780000.0,334.9,309.57,4.0,3.0
Retiro,"Departamento en venta en Juncal 600, Retiro, Capital Federal",190000.0,90.0,80.0,4.0,1.0
Retiro,"Departamento en venta en Suipacha 900, Retiro, Capital Federal",52900.0,27.45,27.0,1.0,1.0
Retiro,"Departamento en venta en Libertad 900, Retiro, Capital Federal",185000.0,77.68,77.68,4.0,1.0
Retiro,"Departamento en venta en Maipú 800, Plaza San Martín, Retiro, Capital Federal",118000.0,67.0,67.0,3.0,1.0
Retiro,"Departamento en venta en Paraguay 1300, Retiro, Capital Federal",64900.0,42.3,42.3,2.0,1.0
Retiro,"Departamento en venta en Florida 1000, Retiro, Capital Federal",,360.0,360.0,5.0,2.0
Retiro,"Oficina en venta en Marcelo Torcuato De Alvear 500, Retiro, Capital Federal",380000.0,208.69,190.0,,2.0
Retiro,"Departamento en venta en Talcahuano 900, Retiro, Capital Federal",139000.0,124.09,124.09,5.0,2.0
Retiro,"Cochera en venta en Paraguay 900, Plaza San Martín, Retiro, Capital Federal",15000.0,12.0,12.0,,
Retiro,"Departamento monoambiente en venta en Avenida Córdoba 800, Retiro, Capital Federal",49800.0,30.4,30.4,1.0,1.0
Retiro,"Departamento duplex en venta en Uruguay 800, Retiro, Capital Federal",68000.0,43.0,43.0,2.0,1.0
Recoleta,"Departamento monoambiente en venta en Paraguay 2900, Recoleta, Capital Federal",75000.0,30.0,23.0,1.0,1.0
Recoleta,"Departamento monoambiente en venta en Paraguay 2000, Recoleta, Capital Federal",31905.0,27.3,25.95,1.0,1.0
Recoleta,"Departamento semipiso en venta en Beruti 2800, Recoleta, Capital Federal",310000.0,88.51,84.17,3.0,2.0
Recoleta,"Departamento en venta en Doctor Tomás Manuel De Anchorena 1300, Recoleta, Capital Federal",139000.0,70.0,64.0,3.0,2.0
Recoleta,"Departamento en venta en Avenida Córdoba 3000, Recoleta, Capital Federal",85000.0,50.0,50.0,2.0,1.0
Recoleta,"PH en venta en Agüero 1700, Recoleta, Capital Federal",129500.0,51.25,51.25,3.0,1.0
Recoleta,"Cochera en venta en Rodríguez Peña 1000, Recoleta, Capital Federal",18000.0,18.0,18.0,,
Recoleta,"Departamento en venta en Paraguay 2000, Recoleta, Capital Federal",62000.0,51.0,41.23,2.0,1.0
Recoleta,"Departamento en venta en Sánchez De Bustamante 2000, Recoleta, Capital Federal",159000.0,55.51,48.15,2.0,1.0
Recoleta,"Departamento en venta en Córdoba 3100, Recoleta, Capital Federal",282900.0,79.0,73.0,3.0,2.0
Recoleta,"Departamento monoambiente en venta en Paraguay 2000, Recoleta, Capital Federal",43800.0,37.5,30.95,1.0,1.0
Recoleta,"Departamento monoambiente en venta en Paraguay 2000, Recoleta, Capital Federal",45800.0,37.55,31.0,1.0,1.0
Recoleta,"Departamento monoambiente en venta en Paraguay 2000, Recoleta, Capital Federal",30500.0,26.85,25.5,1.0,1.0
Recoleta,"Departamento monoambiente en venta en Paraguay 2000, Recoleta, Capital Federal",28300.0,25.3,21.7,1.0,1.0
Recoleta,"Departamento en venta en Austria 1700, Recoleta, Capital Federal",149000.0,63.0,63.0,2.0,1.0
Recoleta,"Departamento en venta en Dr.tomas Manuel De Anchorena 1800, Recoleta, Capital Federal",95000.0,40.0,27.0,1.0,1.0
Recoleta,"Departamento en venta en Ayacucho 1200, Recoleta, Capital Federal",155000.0,55.0,43.0,2.0,1.0
Recoleta,"Departamento monoambiente en venta en Paraguay 2000, Recoleta, Capital Federal",30550.0,26.85,25.5,1.0,1.0
Recoleta,"Departamento monoambiente en venta en Paraguay 2000, Recoleta, Capital Federal",31910.0,27.3,25.95,1.0,1.0
Recoleta,"Departamento monoambiente en venta en Paraguay 2000, Recoleta, Capital Federal",45827.0,37.55,31.0,1.0,1.0
Recoleta,"Departamento monoambiente en venta en Paraguay 2000, Recoleta, Capital Federal",32900.0,29.5,28.15,1.0,1.0
Recoleta,"Departamento en venta en Santa Fe 2500, Recoleta, Capital Federal",110000.0,45.0,40.0,2.0,1.0
Recoleta,"Departamento monoambiente en venta en Paraguay 2000, Recoleta, Capital Federal",30912.0,25.3,21.7,1.0,1.0
Recoleta,"Departamento monoambiente en venta en Paraguay 2000, Recoleta, Capital Federal",30908.0,27.3,25.95,1.0,1.0
Recoleta,"Departamento en venta en Paraguay 2000, Recoleta, Capital Federal",62200.0,51.0,41.23,2.0,1.0
Recoleta,"Departamento monoambiente en venta en Paraguay 2000, Recoleta, Capital Federal",29200.0,26.85,25.5,1.0,1.0
Recoleta,"Departamento monoambiente en venta en Paraguay 2000, Recoleta, Capital Federal",29006.0,26.85,25.5,1.0,1.0
Recoleta,"Departamento monoambiente en venta en Paraguay 2000, Recoleta, Capital Federal",29000.0,26.85,25.5,1.0,1.0
Recoleta,"Departamento en venta en Avenida General Las Heras 2200, Recoleta, Capital Federal",142000.0,75.0,75.0,3.0,1.0
Recoleta,"Departamento monoambiente en venta en Mario Bravo 1200, Recoleta, Capital Federal",109000.0,45.01,39.56,1.0,1.0
Recoleta,"Departamento en venta en Charcas 2700, Recoleta, Capital Federal",93900.0,44.04,44.04,2.0,1.0
Recoleta,"Departamento en venta en Montevideo 900, Recoleta, Capital Federal",169000.0,100.0,100.0,3.0,1.0
Recoleta,"Departamento en venta en Avenida Presidente Manuel Quintana 0, Recoleta, Capital Federal",299000.0,134.0,134.0,4.0,2.0
Recoleta,"Departamento piso en venta en Libertad 1000, Recoleta, Capital Federal",335000.0,188.27,142.0,4.0,3.0
Recoleta,"Departamento semipiso en venta en Avenida Callao 1700, Recoleta, Capital Federal",147000.0,36.3,36.3,2.0,1.0
Recoleta,"Departamento semipiso en venta en Anchorena 900, Recoleta, Capital Federal",830000.0,237.0,205.0,5.0,2.0
Recoleta,"Departamento en venta en Azcuénaga 1600, Recoleta, Capital Federal",160000.0,49.0,43.0,2.0,1.0
Recoleta,"Departamento en venta en Arenales 3000, Recoleta, Capital Federal",155000.0,83.85,83.85,3.0,1.0
Recoleta,"Departamento en venta en Doctor Tomás Manuel De Anchorena 1400, Recoleta, Capital Federal",360000.0,155.0,147.0,5.0,2.0
Recoleta,"Departamento en venta en Ayacucho 900, Recoleta, Capital Federal",195000.0,134.44,96.28,6.0,3.0
Recoleta,"Departamento en venta en Beruti 3000, Recoleta, Capital Federal",97500.0,48.1,44.68,3.0,1.0
Recoleta,"Departamento en venta en Junín 1300, Recoleta, Capital Federal",195000.0,125.0,58.0,2.0,1.0
Recoleta,"Departamento semipiso en venta en Avenida General Las Heras 2600, Recoleta, Capital Federal",210000.0,113.59,104.59,3.0,1.0
Recoleta,"Departamento en venta en Avenida Pueyrredón 1100, Recoleta, Capital Federal",130000.0,83.0,83.0,3.0,1.0
Recoleta,"Consultorio en venta en Avenida Pueyrredón 1100, Recoleta, Capital Federal",130000.0,83.0,83.0,3.0,1.0
Recoleta,"Departamento semipiso en venta en Arenales 1300, Recoleta, Capital Federal",240000.0,109.06,102.94,3.0,2.0
Recoleta,"Consultorio en venta en Ayacucho 900, Recoleta, Capital Federal",195000.0,134.44,96.28,7.0,3.0
Recoleta,"Departamento en venta en Paraguay 1300, Recoleta, Capital Federal",240000.0,126.0,126.0,4.0,2.0
Recoleta,"Departamento en venta en Avenida Santa Fe 800, Recoleta, Capital Federal",500000.0,473.0,426.0,5.0,2.0
Recoleta,"Departamento en venta en Charcas 3100, Recoleta, Capital Federal",160000.0,107.0,93.98,4.0,1.0
Recoleta,"Departamento en venta en Doctor Norberto Quirno Costa 1200, Recoleta, Capital Federal",220000.0,133.0,125.0,6.0,3.0
Recoleta,"Cochera en venta en Laprida 1900, Recoleta, Capital Federal",23000.0,12.77,12.77,,
Recoleta,"Departamento en venta en Avenida Santa Fe 2600, Recoleta, Capital Federal",189000.0,111.2,111.2,3.0,2.0
Recoleta,"Local en venta en Juncal 2400, Recoleta, Capital Federal",69900.0,96.25,96.25,,2.0
Recoleta,"Departamento en venta en Paraguay 1800, Recoleta, Capital Federal",200000.0,106.5,85.5,4.0,2.0
Recoleta,"Departamento en venta en Junín 1100, Recoleta, Capital Federal",99000.0,51.74,47.08,2.0,1.0
Recoleta,"Departamento en venta en Ayacucho 1600, Recoleta, Capital Federal",110000.0,52.0,40.0,2.0,1.0
Recoleta,"PH en venta en Ecuador 1100, Recoleta, Capital Federal",300000.0,200.0,150.0,7.0,2.0
Recoleta,"Oficina en venta en Austria 2300, Recoleta, Capital Federal",400000.0,201.78,177.17,,3.0
Recoleta,"Departamento duplex en venta en Austria 2300, Recoleta, Capital Federal",400000.0,201.78,177.17,6.0,1.0
Recoleta,"Departamento piso en venta en Austria 2300, Recoleta, Capital Federal",270000.0,115.84,106.51,3.0,2.0
Recoleta,"Departamento en venta en Marcelo Torcuato De Alvear 1600, Recoleta, Capital Federal",75000.0,33.74,33.74,2.0,1.0
Recoleta,"Departamento semipiso en venta en Beruti 2300, Recoleta, Capital Federal",248000.0,111.0,92.0,3.0,2.0
Recoleta,"Departamento en venta en Billinghurst 1600, Recoleta, Capital Federal",65000.0,28.9,27.1,2.0,1.0
Recoleta,"Departamento semipiso en venta en Avenida Córdoba 2700, Recoleta, Capital Federal",198000.0,129.21,78.97,3.0,1.0
Recoleta,"Departamento en venta en Avenida Callao 900, Recoleta, Capital Federal",280000.0,177.0,177.0,5.0,2.0
Recoleta,"Departamento duplex en venta en Dr. Tomas M. De Anchorena 1800, Recoleta, Capital Federal",128000.0,51.45,45.6,2.0,1.0
Recoleta,"Departamento en venta en Beruti 2400, Recoleta, Capital Federal",199000.0,91.71,84.63,3.0,2.0
Recoleta,"Consultorio en venta en Paraguay 1400, Recoleta, Capital Federal",100000.0,73.3,46.16,2.0,1.0
Recoleta,"Departamento en venta en Paraguay 1400, Recoleta, Capital Federal",100000.0,73.3,46.16,2.0,1.0
Recoleta,"Departamento en venta en Guido 1800, Recoleta, Capital Federal",350000.0,148.0,130.0,4.0,2.0
Recoleta,"Departamento en venta en Ecuador 1100, Recoleta, Capital Federal",51000.0,34.0,34.0,2.0,1.0
Recoleta,"Departamento en venta en Paraguay 2500, Recoleta, Capital Federal",155000.0,92.0,92.0,4.0,1.0
Recoleta,"Departamento en venta en Paraná 1100, Recoleta, Capital Federal",330000.0,97.0,92.0,4.0,1.0
Recoleta,"Departamento en venta en Austria 1800, Recoleta, Capital Federal",160000.0,71.8,64.0,3.0,1.0
Recoleta,"Departamento en venta en Esmeralda 1300, Recoleta, Capital Federal",149000.0,66.0,66.0,3.0,2.0
Recoleta,"Departamento en venta en Arenales 2300, Recoleta, Capital Federal",125000.0,58.0,53.0,3.0,1.0
Recoleta,"Departamento en venta en Junín 1100, Recoleta, Capital Federal",175000.0,123.0,100.0,3.0,2.0
Recoleta,"Departamento en venta en Paraguay 2000, Recoleta, Capital Federal",105000.0,32.5,32.5,2.0,1.0
Recoleta,"Departamento en venta en Arenales 2400, Recoleta, Capital Federal",75000.0,26.81,26.81,1.0,1.0
Recoleta,"Departamento en venta en José A. Cabrera 3300, Recoleta, Capital Federal",119000.0,61.38,40.25,2.0,1.0
Recoleta,"Departamento en venta en Juncal 1200, Recoleta, Capital Federal",130000.0,42.0,42.0,1.0,1.0
Recoleta,"Departamento en venta en Junín 1100, Recoleta, Capital Federal",165000.0,81.47,72.35,3.0,2.0
Recoleta,"Departamento en venta en Billinghurst 1700, Recoleta, Capital Federal",330000.0,187.0,177.0,5.0,2.0
Recoleta,"Departamento en venta en Arenales 3000, Recoleta, Capital Federal",279000.0,136.28,78.89,3.0,2.0
Recoleta,"Departamento monoambiente en venta en José A. Cabrera 3300, Recoleta, Capital Federal",55000.0,45.1,36.2,1.0,1.0
Recoleta,"Departamento en venta en General Lucio Norberto Mansilla 2400, Recoleta, Capital Federal",48000.0,25.76,25.76,1.0,1.0
Recoleta,"Departamento loft en venta en Marcelo Torcuato De Alvear 1600, Recoleta, Capital Federal",76500.0,23.0,23.0,1.0,1.0
Recoleta,"Departamento semipiso en venta en Av Callao 2000, Recoleta, Capital Federal",240000.0,131.66,118.75,5.0,3.0
Recoleta,"Departamento en venta en Arenales 2400, Recoleta, Capital Federal",253000.0,110.0,107.0,4.0,1.0
Recoleta,"Departamento en venta en Avenida Pueyrredón 1600, Recoleta, Capital Federal",149900.0,83.74,76.47,3.0,1.0
Recoleta,"Departamento en venta en Agüero 2100, Recoleta, Capital Federal",185000.0,55.0,51.0,2.0,1.0
Recoleta,"Departamento duplex en venta en Ayacucho 1400, Recoleta, Capital Federal",460000.0,198.66,164.62,5.0,3.0
